NodeID,CogsnetVector
121,"0.623200,0.759120,0.832562,0.745446,0.739386,0.746826,0.544054,0.767317,0.691592,0.845301,0.647076,0.000000,0.645331,0.625668,0.766618,0.766826,0.521606,0.860686,0.703008,0.728398,0.668520,0.790077,0.579110,0.749896,0.826419,0.655471,0.878426,0.566148,0.712167,0.706740,0.000000,0.754600,0.852792,0.199683,0.513893,0.740908,0.729980,0.662673,0.767688,0.826356,0.646589,0.794747,0.716877,0.631096,0.926868,0.545004,0.000000,0.653949,0.000000,0.796088,0.744342,0.818225,0.641316,0.735736,0.501594,0.678848,0.874226,0.867876,0.724786,0.662390,0.620304,0.390300,0.615367,0.757382,0.584679,0.409106,0.166052,0.399190,0.000000,0.438166,0.454063,0.332825,0.615172,0.620617,0.000000,0.000000,0.000000,0.761514,0.648828,0.655642,0.000000,0.000000,0.680445,0.422407,0.660683,0.661680,0.646596,0.866317,0.000000,0.321272,0.677111"
3,"0.684198,0.733789,0.946351,0.572257,0.000000,0.751684,0.598170,0.844191,0.579850,0.000000,0.720669,0.516603,0.523462,0.858551,0.714438,0.767431,0.861457,0.664600,0.486483,0.357848,0.358908,0.554151,0.656693,0.790778,0.770497,0.599448,0.844867,0.799243,0.873148,0.778617,0.000000,0.708301,0.000000,0.443275,0.467530,0.565272,0.666932,0.886238,0.814978,0.424843,0.000000,0.000000,0.955336,0.000000,0.000000,0.539836,0.832210,0.707642,0.000000,0.551055,0.661565,0.692859,0.000000,0.598569,0.534433,0.000000,0.442181,0.748479,0.000000,0.000000,0.000000,0.268465,0.000000,0.719995,0.000000,0.627168,0.614117,0.375308,0.377950,0.636801,0.672160,0.744582,0.896758,0.683492,0.000000,0.889839,0.458794,0.000000,0.456088,0.649918,0.762458,0.395731,0.574485,0.690909,0.736532,0.613084,0.732901,0.541971,0.586398,0.791040,0.717292"
132,"0.918119,0.757228,0.852662,0.766899,0.000000,0.838300,0.758494,0.915668,0.781057,0.489468,0.811146,0.751854,0.713112,0.870058,0.840838,0.707425,0.806483,0.871760,0.655588,0.740299,0.846534,0.754221,0.865470,0.803721,0.710652,0.707801,0.850362,0.699861,0.852006,0.427194,0.000000,0.710079,0.000000,0.784214,0.000000,0.661237,0.732994,0.774256,0.637713,0.000000,0.000000,0.581489,0.351998,0.716993,0.242031,0.446569,0.627027,0.795579,0.944936,0.673808,0.643478,0.000000,0.446786,0.726475,0.952177,0.787064,0.786768,0.561632,0.000000,0.836308,0.763252,0.481364,0.913219,0.744205,0.895700,0.744361,0.924866,0.846998,0.635327,0.739459,0.655779,0.665022,0.675217,0.691998,0.653205,0.928869,0.810286,0.600873,0.854655,0.700773,0.880611,0.000000,0.833866,0.878746,0.913008,0.816674,0.837940,0.711812,0.639673,0.658693,0.761388"
36,"0.641414,0.649533,0.797984,0.681582,0.672496,0.789005,0.738334,0.852293,0.627690,0.708725,0.878728,0.709233,0.668101,0.926324,0.801831,0.646525,0.712459,0.715534,0.794751,0.586944,0.572102,0.777868,0.654033,0.613771,0.655403,0.573733,0.697379,0.637473,0.745183,0.744818,0.000000,0.428140,0.802445,0.625537,0.666842,0.646960,0.686938,0.600800,0.787537,0.761833,0.708408,0.797280,0.740398,0.734362,0.700316,0.780976,0.857009,0.738426,0.593609,0.693863,0.667673,0.648975,0.762003,0.863971,0.851977,0.649081,0.632219,0.713318,0.277427,0.575175,0.000000,0.855012,0.601295,0.697109,0.703372,0.826796,0.732264,0.000000,0.645136,0.612221,0.577329,0.695295,0.490007,0.656574,0.582060,0.723232,0.000000,0.682683,0.719620,0.668245,0.652297,0.000000,0.711658,0.704117,0.890065,0.733380,0.915824,0.808992,0.817887,0.734081,0.743360"
130,"0.541607,0.655407,0.666980,0.739373,0.722523,0.625881,0.433798,0.818814,0.602573,0.835153,0.750934,0.664335,0.670623,0.698998,0.745171,0.663471,0.686788,0.605905,0.000000,0.427788,0.529567,0.867469,0.000000,0.622638,0.306067,0.737486,0.000000,0.430180,0.580809,0.267886,0.000000,0.219117,0.670990,0.161155,0.740829,0.958101,0.340928,0.000000,0.321126,0.693055,0.329593,0.520132,0.550815,0.810373,0.842289,0.665106,0.885497,0.769046,0.000000,0.498858,0.218447,0.000000,0.535154,0.000000,0.256063,0.443061,0.000000,0.135718,0.166512,0.315757,0.405653,0.667709,0.000000,0.000000,0.461157,0.393867,0.243961,0.000000,0.483189,0.450324,0.489571,0.262191,0.754092,0.322512,0.592691,0.589591,0.600304,0.000000,0.000000,0.000000,0.301636,0.203442,0.569123,0.669946,0.882223,0.798017,0.474167,0.985111,0.000000,0.154193,0.749053"
58,"0.441284,0.448179,0.673521,0.694203,0.401673,0.000000,0.397652,0.599877,0.707680,0.669272,0.858201,0.876089,0.869052,0.810680,0.833597,0.764583,0.908347,0.704582,0.879281,0.802781,0.935260,0.882599,0.749352,0.000000,0.349725,0.705849,0.781717,0.000000,0.838724,0.496376,0.000000,0.000000,0.000000,0.000000,0.493035,0.569055,0.000000,0.483715,0.220161,0.000000,0.000000,0.000000,0.411991,0.538455,0.000000,0.516967,0.000000,0.395134,0.000000,0.000000,0.000000,0.000000,0.000000,0.319706,0.380200,0.650903,0.621431,0.401290,0.000000,0.666363,0.000000,0.000000,0.565582,0.000000,0.000000,0.501506,0.000000,0.000000,0.385101,0.595568,0.000000,0.000000,0.000000,0.000000,0.176497,0.449777,0.000000,0.000000,0.531348,0.556040,0.718753,0.565530,0.717158,0.871352,0.682112,0.000000,0.489082,0.705766,0.557156,0.761450,0.866518"
11,"0.805611,0.674416,0.947045,0.730587,0.818681,0.853520,0.651908,0.854785,0.734531,0.626147,0.747220,0.695108,0.729759,0.816072,0.811219,0.799597,0.729116,0.689885,0.000000,0.717526,0.872384,0.824449,0.548293,0.810119,0.857804,0.789547,0.840261,0.886596,0.736543,0.630444,0.000000,0.806950,0.705887,0.798529,0.591473,0.754701,0.800377,0.875197,0.925856,0.650417,0.783346,0.800221,0.869251,0.699690,0.642793,0.853432,0.856414,0.775487,0.935173,0.792947,0.870491,0.792076,0.797768,0.872258,0.727881,0.881084,0.965739,0.728565,0.734292,0.809052,0.508076,0.695690,0.405702,0.785808,0.651373,0.878402,0.762294,0.647954,0.957931,0.841338,0.829681,0.520394,0.707914,0.614822,0.651378,0.719562,0.577564,0.826117,0.626394,0.457381,0.653462,0.627595,0.763403,0.580079,0.732318,0.837373,0.857804,0.742818,0.288612,0.684071,0.580995"
119,"0.764435,0.743033,0.851148,0.683980,0.000000,0.725604,0.755920,0.766940,0.783601,0.636838,0.817048,0.000000,0.717833,0.744288,0.849153,0.770828,0.799933,0.901049,0.848938,0.859402,0.879929,0.815161,0.823079,0.841747,0.739672,0.599479,0.972529,0.729143,0.450399,0.679869,0.000000,0.718336,0.000000,0.811391,0.000000,0.872702,0.663195,0.681269,0.728853,0.000000,0.685944,0.848976,0.715331,0.640679,0.801039,0.670623,0.826457,0.925984,0.754643,0.838121,0.407775,0.333738,0.911983,0.517811,0.705525,0.810625,0.924155,0.786788,0.836976,0.819990,0.464507,0.867371,0.854929,0.000000,0.514614,0.521522,0.883901,0.632256,0.839541,0.578226,0.599922,0.785795,0.920138,0.000000,0.294272,0.000000,0.273019,0.511033,0.641358,0.822054,0.834497,0.706827,0.552747,0.614497,0.866648,0.399181,0.738542,0.620934,0.205167,0.516318,0.579470"
8,"0.704030,0.828120,0.746672,0.658811,0.624299,0.818473,0.517820,0.745146,0.629396,0.877166,0.771744,0.783825,0.453034,0.681214,0.695540,0.675012,0.866759,0.640797,0.578150,0.600741,0.814310,0.645307,0.611515,0.689774,0.651789,0.564798,0.671243,0.712121,0.697788,0.751593,0.000000,0.672845,0.698022,0.624448,0.494241,0.648746,0.510116,0.837678,0.825953,0.720557,0.863325,0.764953,0.835768,0.688274,0.000000,0.703688,0.408096,0.516155,0.509916,0.570277,0.780013,0.924146,0.603474,0.807061,0.946685,0.633315,0.524620,0.759448,0.904811,0.729227,0.792156,0.608019,0.728472,0.593754,0.921204,0.846865,0.894871,0.784549,0.718545,0.779109,0.692896,0.661795,0.473831,0.657946,0.568751,0.715276,0.378618,0.922515,0.000000,0.000000,0.000000,0.000000,0.000000,0.674170,0.000000,0.774321,0.936916,0.983338,0.399424,0.000000,0.745828"
155,"0.786273,0.810715,0.000000,0.738591,0.000000,0.727618,0.635535,0.933779,0.680109,0.741942,0.581532,0.685624,0.000000,0.807690,0.693001,0.714878,0.614799,0.846767,0.720240,0.551547,0.756195,0.687822,0.667564,0.740342,0.657045,0.704113,0.874470,0.901414,0.991640,0.591170,0.000000,0.731072,0.904910,0.938000,0.434491,0.939635,0.900265,0.679646,0.841472,0.885448,0.768600,0.923059,0.673662,0.816259,0.773734,0.441486,0.404496,0.769732,0.852382,0.874989,0.762657,0.677990,0.797111,0.888431,0.808441,0.869707,0.000000,0.784224,0.491745,0.963368,0.000000,0.763629,0.886279,0.488140,0.798296,0.674992,0.866391,0.887735,0.671349,0.677702,0.539804,0.769698,0.951734,0.918190,0.887401,0.971734,0.689124,0.736841,0.773630,0.514426,0.901810,0.000000,0.438733,0.729115,0.586459,0.735180,0.888214,0.852557,0.710394,0.695356,0.842689"
128,"0.746997,0.771599,0.899614,0.722995,0.614606,0.633884,0.531308,0.824994,0.769164,0.748060,0.722225,0.671081,0.626396,0.742503,0.865317,0.691098,0.903632,0.833419,0.812627,0.830937,0.706612,0.744940,0.673469,0.933848,0.814332,0.722998,0.876923,0.587658,0.793157,0.549915,0.000000,0.659683,0.813802,0.730383,0.810402,0.632241,0.826486,0.725129,0.829870,0.000000,0.778782,0.823911,0.724122,0.676610,0.866415,0.802324,0.856029,0.779871,0.896904,0.828169,0.574047,0.917960,0.701407,0.731508,0.783995,0.759008,0.790228,0.578471,0.000000,0.622223,0.779331,0.753528,0.617351,0.811103,0.828589,0.896220,0.844152,0.791561,0.708934,0.748796,0.888497,0.840127,0.866049,0.726240,0.551596,0.854580,0.820992,0.811468,0.747114,0.736691,0.722474,0.830280,0.872144,0.842343,0.955597,0.668582,0.817592,0.895008,0.787341,0.773643,0.851854"
86,"0.678287,0.677641,0.854420,0.742364,0.797647,0.793398,0.790285,0.893167,0.687687,0.752312,0.690028,0.765292,0.000000,0.674540,0.769521,0.709539,0.679299,0.841527,0.863065,0.635083,0.766553,0.806691,0.902717,0.984143,0.707324,0.652103,0.688919,0.807323,0.718342,0.606188,0.000000,0.483482,0.821795,0.597972,0.748537,0.819460,0.679136,0.940543,0.740381,0.840672,0.735843,0.768115,0.871009,0.668297,0.463663,0.495877,0.000000,0.581424,0.547336,0.673689,0.432959,0.864126,0.609175,0.798077,0.853062,0.837496,0.458437,0.815806,0.246137,0.598831,0.838372,0.762231,0.780244,0.758597,0.718788,0.374133,0.663191,0.000000,0.830523,0.830114,0.749221,0.820927,0.000000,0.571750,0.000000,0.733275,0.717071,0.828450,0.749127,0.817264,0.734940,0.862434,0.573354,0.717184,0.000000,0.861659,0.833572,0.562315,0.591192,0.607156,0.386887"
35,"0.800414,0.702546,0.967341,0.712661,0.867309,0.859339,0.397652,0.860798,0.770888,0.000000,0.873022,0.727750,0.641645,0.868128,0.761387,0.611334,0.727321,0.719088,0.887002,0.659203,0.804125,0.895306,0.704656,0.000000,0.444730,0.648760,0.590870,0.000000,0.000000,0.486178,0.000000,0.560818,0.000000,0.848289,0.000000,0.588056,0.817109,0.599372,0.814345,0.725630,0.722883,0.785855,0.653720,0.747851,0.860718,0.919709,0.846950,0.838946,0.805710,0.665603,0.637920,0.632023,0.689959,0.630612,0.669169,0.619310,0.859072,0.916012,0.964313,0.763128,0.649949,0.713939,0.861320,0.637706,0.777815,0.752386,0.865790,0.865423,0.778598,0.773878,0.632609,0.828090,0.889253,0.745331,0.000000,0.862853,0.000000,0.874182,0.759815,0.855290,0.811172,0.859599,0.766357,0.696187,0.644949,0.793245,0.880343,0.934762,0.646862,0.851656,0.869843"
151,"0.854887,0.730994,0.799086,0.760229,0.873205,0.735326,0.618614,0.779189,0.497404,0.678956,0.659187,0.564510,0.709620,0.000000,0.731035,0.735095,0.000000,0.000000,0.000000,0.000000,0.000000,0.242868,0.000000,0.000000,0.000000,0.199371,0.000000,0.000000,0.000000,0.451022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.489800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.189113,0.000000,0.000000,0.000000,0.000000,0.265246,0.000000,0.491863,0.000000,0.000000,0.689077,0.000000,0.000000,0.000000,0.418854,0.000000,0.691082,0.000000,0.000000,0.000000,0.399424,0.652029,0.000000"
102,"0.727611,0.814980,0.939464,0.758723,0.860154,0.787243,0.632365,0.740520,0.707512,0.782421,0.795002,0.784708,0.720334,0.764993,0.664143,0.708161,0.864666,0.760756,0.778337,0.877864,0.832156,0.814922,0.418930,0.834513,0.589670,0.398270,0.561579,0.870656,0.793804,0.592116,0.000000,0.640209,0.630416,0.675756,0.755930,0.891087,0.791705,0.715523,0.901516,0.000000,0.730993,0.753807,0.867924,0.766274,0.852436,0.633988,0.841775,0.698819,0.750077,0.827003,0.000000,0.662384,0.662279,0.621849,0.763384,0.819184,0.857621,0.641555,0.872233,0.952926,0.651232,0.898449,0.891065,0.713128,0.744266,0.572346,0.792808,0.585621,0.828858,0.772599,0.836925,0.487787,0.528476,0.689781,0.000000,0.000000,0.596216,0.837594,0.672078,0.446479,0.720921,0.845162,0.654377,0.891977,0.659502,0.590340,0.913784,0.719481,0.721134,0.718521,0.669816"
67,"0.687527,0.571706,0.653518,0.710866,0.852934,0.693763,0.402446,0.814751,0.696569,0.668430,0.896419,0.782600,0.760710,0.767604,0.757710,0.777762,0.000000,0.842886,0.614731,0.937258,0.852897,0.704657,0.702865,0.000000,0.672504,0.599013,0.000000,0.000000,0.416107,0.353228,0.000000,0.607016,0.494622,0.504249,0.000000,0.492383,0.599515,0.494321,0.832316,0.000000,0.696781,0.440804,0.819078,0.552241,0.949603,0.633978,0.000000,0.524661,0.810911,0.847152,0.537563,0.000000,0.000000,0.000000,0.446597,0.828904,0.495267,0.550061,0.899863,0.572356,0.000000,0.541769,0.449081,0.801695,0.000000,0.398566,0.658475,0.000000,0.570604,0.559990,0.000000,0.610005,0.000000,0.472320,0.000000,0.562456,0.000000,0.000000,0.900152,0.000000,0.561777,0.707559,0.622162,0.000000,0.000000,0.489646,0.000000,0.739118,0.324714,0.692957,0.704150"
13,"0.666385,0.698031,0.753903,0.808907,0.868177,0.778133,0.727427,0.780303,0.730951,0.886872,0.731386,0.664351,0.611737,0.759854,0.657022,0.810127,0.880006,0.642426,0.875452,0.787152,0.850803,0.730937,0.713005,0.000000,0.689702,0.599183,0.882974,0.624465,0.634220,0.705382,0.000000,0.758446,0.778460,0.581819,0.809638,0.873231,0.677048,0.850125,0.657177,0.873120,0.908663,0.771903,0.847472,0.868800,0.807509,0.737481,0.598591,0.799978,0.680700,0.711634,0.702928,0.778532,0.908925,0.646264,0.740861,0.844407,0.663491,0.752684,0.473793,0.772871,0.763535,0.592954,0.776984,0.656174,0.916034,0.810410,0.662840,0.743596,0.814058,0.764289,0.782773,0.856441,0.950672,0.801548,0.856061,0.809778,0.793906,0.880979,0.832193,0.923660,0.821666,0.480748,0.833809,0.920617,0.923119,0.834450,0.853236,0.933812,0.749856,0.694327,0.687757"
41,"0.707208,0.765720,0.000000,0.693220,0.737553,0.854392,0.754059,0.000000,0.790522,0.878493,0.651210,0.758382,0.759929,0.868169,0.000000,0.835343,0.000000,0.814010,0.780399,0.720737,0.828568,0.804647,0.881340,0.843723,0.797606,0.746545,0.000000,0.842257,0.561523,0.650170,0.000000,0.633021,0.789815,0.837860,0.678613,0.480721,0.811632,0.857310,0.784680,0.789000,0.492290,0.754871,0.912930,0.916130,0.615531,0.000000,0.777621,0.749051,0.586804,0.815546,0.545013,0.717340,0.977853,0.691350,0.851992,0.826343,0.905743,0.909139,0.000000,0.000000,0.623032,0.773880,0.000000,0.617270,0.817062,0.835259,0.821993,0.770340,0.564599,0.797335,0.814271,0.688819,0.706154,0.395763,0.796599,0.774327,0.550136,0.711251,0.795744,0.000000,0.813763,0.000000,0.514372,0.732496,0.492767,0.856645,0.863591,0.788028,0.808376,0.681819,0.755218"
18,"0.445769,0.692421,0.576217,0.809578,0.884723,0.798835,0.750249,0.810815,0.682088,0.854277,0.679886,0.753612,0.777534,0.809228,0.885081,0.733864,0.933025,0.630953,0.876519,0.893578,0.850934,0.673691,0.631884,0.673269,0.847473,0.787383,0.628141,0.745624,0.840341,0.726409,0.000000,0.626422,0.808995,0.735186,0.884387,0.760217,0.704283,0.000000,0.000000,0.730834,0.000000,0.706451,0.896817,0.947368,0.000000,0.000000,0.735988,0.863390,0.859195,0.689863,0.640508,0.580618,0.594985,0.748983,0.745983,0.694055,0.927491,0.936862,0.909174,0.811440,0.668199,0.812313,0.583571,0.929542,0.921008,0.722165,0.717309,0.678882,0.722440,0.878072,0.767316,0.892607,0.000000,0.000000,0.720954,0.669966,0.868645,0.923672,0.958586,0.000000,0.830083,0.647067,0.752873,0.762784,0.617101,0.888862,0.799481,0.581145,0.755168,0.951865,0.596071"
118,"0.684605,0.767119,0.818737,0.839723,0.710163,0.793149,0.829666,0.825974,0.779356,0.849424,0.773938,0.738024,0.783773,0.798855,0.834647,0.736540,0.890525,0.782561,0.609368,0.829069,0.722892,0.793041,0.730657,0.882753,0.927365,0.760141,0.879248,0.667062,0.720842,0.797652,0.000000,0.644606,0.790669,0.688710,0.914951,0.713814,0.768709,0.884614,0.702993,0.801593,0.878377,0.714177,0.774151,0.776043,0.898798,0.759862,0.840530,0.803297,0.895932,0.866384,0.858532,0.775496,0.866636,0.852744,0.689416,0.818061,0.937742,0.727676,0.727679,0.892827,0.674073,0.677008,0.751723,0.683006,0.566594,0.836164,0.797670,0.885396,0.827476,0.802542,0.691562,0.931476,0.855713,0.855077,0.000000,0.447140,0.000000,0.639364,0.760792,0.926892,0.789741,0.811695,0.716161,0.780777,0.851405,0.724658,0.893586,0.787538,0.650011,0.848417,0.719423"
104,"0.551442,0.561530,0.000000,0.443201,0.000000,0.000000,0.397652,0.000000,0.284089,0.000000,0.243341,0.595909,0.742459,0.642915,0.000000,0.755512,0.000000,0.000000,0.000000,0.000000,0.585743,0.000000,0.000000,0.000000,0.000000,0.398743,0.606746,0.000000,0.000000,0.455805,0.000000,0.587203,0.000000,0.220747,0.447483,0.000000,0.000000,0.000000,0.441774,0.609879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550610,0.000000,0.696273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.631602,0.000000,0.262398,0.000000,0.000000,0.427421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.221602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.226079,0.000000"
148,"0.697136,0.687229,0.835526,0.787683,0.842861,0.753510,0.744193,0.791792,0.764957,0.849325,0.731720,0.751877,0.745069,0.806038,0.785749,0.845271,0.755256,0.818065,0.876568,0.732142,0.769909,0.899757,0.701014,0.664593,0.648031,0.651649,0.929642,0.639370,0.629079,0.563558,0.000000,0.677747,0.651126,0.666748,0.811644,0.684624,0.791577,0.699772,0.737543,0.000000,0.619436,0.707854,0.618229,0.615116,0.868572,0.488027,0.645880,0.643217,0.397627,0.716110,0.399261,0.617617,0.578379,0.398372,0.802975,0.850453,0.787870,0.812210,0.588037,0.445449,0.705689,0.222685,0.443721,0.715948,0.577528,0.487975,0.583775,0.736058,0.871808,0.728473,0.534647,0.766335,0.572549,0.799658,0.510507,0.754723,0.567392,0.612060,0.823087,0.685740,0.632189,0.715500,0.754203,0.760076,0.785067,0.837124,0.834120,0.757842,0.133153,0.514819,0.681513"
85,"0.543429,0.596592,0.000000,0.602432,0.689913,0.832728,0.600466,0.674182,0.690668,0.564461,0.722503,0.000000,0.707275,0.750755,0.680010,0.808775,0.825177,0.725247,0.615273,0.733643,0.803971,0.664842,0.664392,0.813474,0.739359,0.524146,0.764878,0.428289,0.813173,0.571929,0.000000,0.808172,0.632865,0.653145,0.463419,0.581786,0.682952,0.485214,0.617273,0.647873,0.000000,0.621562,0.542686,0.519894,0.862049,0.639758,0.695003,0.672280,0.720819,0.690093,0.732991,0.874184,0.685011,0.704904,0.697087,0.705128,0.671067,0.728696,0.902765,0.697193,0.776194,0.802416,0.685875,0.701387,0.875756,0.850930,0.604951,0.503521,0.560149,0.684856,0.640912,0.681681,0.899512,0.536545,0.591644,0.576917,0.574436,0.477224,0.659194,0.682327,0.820926,0.000000,0.761672,0.882955,0.710837,0.673774,0.754700,0.633061,0.400516,0.589225,0.795373"
103,"0.584474,0.733980,0.729566,0.718736,0.780520,0.752529,0.595005,0.816491,0.822383,0.000000,0.802460,0.662328,0.746305,0.751155,0.610925,0.737235,0.658630,0.751943,0.657971,0.813249,0.812368,0.735175,0.697452,0.786018,0.682297,0.615058,0.697523,0.763159,0.774406,0.536859,0.000000,0.699165,0.821640,0.665472,0.607853,0.719136,0.824631,0.845875,0.559446,0.648990,0.797163,0.661928,0.678951,0.653870,0.875200,0.738804,0.822757,0.682424,0.524403,0.668946,0.695587,0.925377,0.682943,0.349105,0.736289,0.775450,0.789440,0.562211,0.771601,0.577063,0.585019,0.688820,0.780404,0.835244,0.878410,0.615913,0.787173,0.883473,0.574022,0.845181,0.921015,0.770496,0.894738,0.759021,0.850298,0.549869,0.560300,0.861378,0.541965,0.374977,0.598128,0.673713,0.782549,0.787964,0.769345,0.772463,0.677149,0.838969,0.511890,0.783037,0.647438"
82,"0.446494,0.780733,0.485982,0.685726,0.872356,0.861381,0.397652,0.819898,0.614438,0.768815,0.885696,0.884676,0.807743,0.840788,0.708092,0.856414,0.000000,0.799648,0.524541,0.775636,0.000000,0.714049,0.773637,0.794007,0.404038,0.332425,0.690456,0.875191,0.000000,0.542923,0.000000,0.663303,0.817470,0.568496,0.815717,0.000000,0.890659,0.488926,0.453829,0.000000,0.648709,0.000000,0.669583,0.389945,0.690781,0.662548,0.769503,0.000000,0.809696,0.621801,0.000000,0.666029,0.751545,0.829883,0.813639,0.748683,0.820696,0.475811,0.000000,0.845577,0.634420,0.573013,0.858272,0.710004,0.887444,0.000000,0.901943,0.000000,0.394626,0.000000,0.677779,0.524925,0.772005,0.142278,0.000000,0.000000,0.000000,0.000000,0.661759,0.608342,0.650067,0.000000,0.631097,0.480726,0.666680,0.000000,0.000000,0.000000,0.632177,0.331064,0.405364"
160,"0.714900,0.711236,0.927329,0.773740,0.851715,0.940278,0.833486,0.887918,0.727232,0.873213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
56,"0.583431,0.822728,0.898230,0.787580,0.404763,0.865610,0.605478,0.443218,0.581377,0.751091,0.740198,0.812692,0.839787,0.000000,0.840807,0.676856,0.797197,0.694334,0.810700,0.938558,0.693229,0.580014,0.652010,0.000000,0.670538,0.735171,0.698583,0.872339,0.857274,0.594283,0.000000,0.702410,0.682278,0.135838,0.943682,0.807816,0.466486,0.469581,0.370549,0.000000,0.689063,0.480695,0.488181,0.699036,0.856999,0.505950,0.679824,0.000000,0.401406,0.000000,0.336644,0.600569,0.846329,0.899953,0.579625,0.434366,0.773395,0.667342,0.480718,0.823640,0.400122,0.000000,0.000000,0.000000,0.000000,0.863091,0.202064,0.761667,0.224111,0.623669,0.347103,0.631104,0.000000,0.445074,0.392753,0.629901,0.621898,0.418456,0.913430,0.954830,0.766863,0.397613,0.608944,0.000000,0.863923,0.458060,0.724181,0.614395,0.631760,0.704241,0.000000"
98,"0.448380,0.630809,0.872892,0.683496,0.844267,0.669619,0.644874,0.790917,0.781355,0.977130,0.907503,0.783562,0.923906,0.834515,0.888108,0.860255,0.940426,0.836836,0.893184,0.859117,0.786340,0.814745,0.873311,0.928182,0.860013,0.841512,0.862086,0.888898,0.905579,0.714279,0.000000,0.924041,0.000000,0.718753,0.838843,0.000000,0.829187,0.939214,0.629484,0.426532,0.553565,0.743109,0.596563,0.532314,0.672184,0.727410,0.793226,0.850654,0.713378,0.831312,0.000000,0.727766,0.763328,0.881560,0.805688,0.880548,0.753584,0.710444,0.884648,0.844195,0.663222,0.866276,0.444214,0.682434,0.000000,0.678182,0.000000,0.000000,0.000000,0.606385,0.583071,0.839517,0.000000,0.448597,0.000000,0.000000,0.000000,0.380668,0.000000,0.537920,0.522645,0.817811,0.732628,0.873019,0.789483,0.797545,0.000000,0.485487,0.400534,0.695654,0.000000"
74,"0.719571,0.629687,0.673540,0.693719,0.000000,0.920812,0.397652,0.000000,0.705027,0.915950,0.875032,0.000000,0.648411,0.845426,0.690811,0.830164,0.000000,0.000000,0.821582,0.870262,0.000000,0.815105,0.000000,0.000000,0.686723,0.649729,0.886909,0.894928,0.561523,0.651375,0.000000,0.747108,0.000000,0.936916,0.877088,0.737140,0.946783,0.907908,0.948315,0.000000,0.918067,0.845663,0.000000,0.831701,0.707661,0.000000,0.000000,0.716711,0.548714,0.000000,0.673978,0.728857,0.862936,0.000000,0.834198,0.806732,0.000000,0.871750,0.000000,0.000000,0.691825,0.000000,0.401358,0.696556,0.900319,0.939449,0.862176,0.865423,0.900389,0.896808,0.668887,0.798894,0.942850,0.824094,0.000000,0.865600,0.000000,0.803257,0.878372,0.855290,0.825328,0.898830,0.979427,0.941993,0.978883,0.981675,0.481669,0.922656,0.775612,0.815776,0.805813"
138,"0.450045,0.494131,0.850373,0.710053,0.000000,0.000000,0.397652,0.000000,0.667297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
