NodeID,CogsnetVector
121,"4.362403,12.145920,2.497685,5.218122,1.478773,3.734130,2.720272,6.905850,2.766370,2.535903,3.235379,0.000000,8.389307,4.379676,3.833091,3.067306,1.043211,1.721373,1.406015,3.641988,6.685199,7.110694,4.053770,4.499377,7.437772,2.621885,4.392131,1.698444,1.424334,6.360657,0.000000,4.527600,0.852792,0.399366,2.569465,7.409084,5.109858,3.313366,3.838438,2.479068,4.526123,1.589494,4.301259,3.786578,0.926868,3.815025,0.000000,5.885542,0.000000,3.184354,1.488684,2.454674,8.337102,0.735736,2.006378,2.036545,2.622678,2.603628,1.449572,2.649558,1.240607,1.170901,2.461467,0.757382,1.169358,0.818212,0.332103,0.399190,0.000000,0.876333,0.454063,1.664127,3.691034,3.103084,0.000000,0.000000,0.000000,3.046056,5.839449,1.311284,0.000000,0.000000,2.041334,1.689629,5.285460,3.308399,1.939787,2.598950,0.000000,1.927634,1.354223"
3,"1.368397,5.136526,2.839054,2.861284,0.000000,3.006736,2.392679,1.688382,2.899249,0.000000,2.162007,1.549810,1.570386,1.717102,3.572188,4.604588,1.722914,1.993799,1.945933,0.715697,0.717816,4.433205,7.880318,3.163114,8.475462,1.798343,3.379468,4.795455,11.350922,12.457865,0.000000,3.541505,0.000000,0.886551,1.402589,1.695817,2.667729,0.886238,1.629955,0.424843,0.000000,0.000000,0.955336,0.000000,0.000000,3.778853,0.832210,2.122925,0.000000,1.653165,0.661565,0.692859,0.000000,1.197137,1.068866,0.000000,0.442181,1.496958,0.000000,0.000000,0.000000,0.536930,0.000000,0.719995,0.000000,1.254336,3.070587,1.125924,1.889749,2.547204,3.360799,2.233746,0.896758,2.733967,0.000000,0.889839,1.376381,0.000000,1.824351,3.249588,4.574748,0.395731,4.595881,4.836365,5.892252,2.452338,0.732901,2.709853,3.518390,6.328316,4.303755"
132,"0.918119,3.028914,1.705325,3.067597,0.000000,2.514900,3.792472,3.662673,5.467402,0.489468,4.866875,1.503708,3.565560,3.480233,3.363352,5.659397,1.612967,3.487042,1.311176,3.701497,2.539603,2.262663,3.461881,2.411164,3.553259,2.831204,4.251808,3.499306,6.816049,50.408920,0.000000,0.710079,0.000000,2.352643,0.000000,3.306184,3.664968,3.097025,1.913138,0.000000,0.000000,1.744466,0.703996,2.150978,0.484062,1.339708,1.254053,1.591158,0.944936,2.695234,0.643478,0.000000,2.233931,1.452950,1.904354,3.935321,3.147072,2.808161,0.000000,0.836308,2.289755,2.406819,2.739658,2.232616,1.791401,0.744361,0.924866,0.846998,4.447288,2.218378,4.590451,7.315240,1.350434,6.919977,3.266026,1.857739,6.482289,2.403492,2.563964,6.306960,2.641833,0.000000,1.667731,0.878746,0.913008,1.633349,1.675880,1.423625,2.558692,5.928233,2.284164"
36,"4.489899,10.392521,1.595968,10.223728,2.689984,3.156018,5.168341,5.113757,9.415353,0.708725,1.757457,0.709233,6.681014,0.926324,5.612820,8.404831,1.424919,6.439809,2.384254,4.695554,9.725740,4.667206,6.540332,0.613771,2.621613,1.147467,3.486896,3.187363,5.216279,5.213724,0.000000,4.709536,3.209779,3.753222,8.002110,5.822639,8.930194,1.201599,10.237987,4.571001,2.125223,9.567363,5.182784,8.812345,3.501579,4.685853,0.857009,5.168983,5.342479,6.938628,2.670692,1.297951,10.668043,2.591912,3.407907,7.788968,1.896656,9.986449,0.554855,2.875876,0.000000,6.840093,9.019421,2.091327,6.330345,0.826796,6.590378,0.000000,1.290272,5.509987,2.886647,8.343545,0.490007,2.626295,1.746180,0.723232,0.000000,3.413417,3.598100,1.336489,5.870675,0.000000,4.269948,7.041172,0.890065,9.533942,3.663296,8.898910,2.453662,5.138570,6.690238"
130,"5.416069,10.486520,0.666980,5.914988,4.335140,5.632926,55.526104,4.094069,76.526764,3.340614,6.007475,1.993006,8.047472,2.096995,5.216199,2.653882,2.747151,4.847237,0.000000,1.711152,2.647835,1.734938,0.000000,1.245276,2.448537,1.474971,0.000000,1.290540,1.161618,2.143090,0.000000,1.533821,2.012970,1.128085,1.481659,0.958101,1.704641,0.000000,0.963378,0.693055,1.647964,3.120791,3.855707,4.862237,0.842289,6.651060,1.770995,4.614277,0.000000,1.995433,1.092235,0.000000,2.140617,0.000000,1.536380,0.886123,0.000000,0.271436,0.499535,3.789086,0.405653,2.003127,0.000000,0.000000,0.922313,0.787734,1.219803,0.000000,3.865512,0.450324,2.447855,1.048763,0.754092,7.417777,7.112298,1.179181,0.600304,0.000000,0.000000,0.000000,0.904908,1.017211,1.138246,0.669946,1.764445,1.596033,1.422501,0.985111,0.000000,2.004513,0.749053"
58,"0.441284,0.896358,0.673521,0.694203,0.401673,0.000000,0.397652,2.999385,9.907521,0.669272,12.014820,1.752178,7.821468,4.053400,5.835179,3.822916,0.908347,5.636660,1.758563,3.211123,0.935260,0.882599,5.245464,0.000000,0.699451,7.058487,1.563433,0.000000,4.193618,1.489128,0.000000,0.000000,0.000000,0.000000,0.986070,0.569055,0.000000,0.483715,0.220161,0.000000,0.000000,0.000000,0.411991,3.230731,0.000000,5.686636,0.000000,0.395134,0.000000,0.000000,0.000000,0.000000,0.000000,0.319706,3.041601,0.650903,1.242862,0.401290,0.000000,3.331816,0.000000,0.000000,1.131163,0.000000,0.000000,0.501506,0.000000,0.000000,0.770201,1.191137,0.000000,0.000000,0.000000,0.000000,0.352994,1.799108,0.000000,0.000000,5.313478,4.448319,6.468777,2.262120,5.737262,0.871352,0.682112,0.000000,0.489082,1.411533,1.114313,2.284349,0.866518"
11,"1.611221,3.372078,0.947045,9.497625,3.274725,7.681677,6.519083,3.419138,5.141715,0.626147,2.988879,1.390215,7.297590,5.712505,4.056094,4.797580,2.187347,8.278617,0.000000,5.022685,2.617151,3.297797,2.193171,4.050593,5.146827,4.737282,3.361043,2.659789,2.946174,6.934878,0.000000,4.841702,2.823549,7.985287,5.914735,6.037611,7.203390,4.375987,3.703424,1.300834,5.483421,5.601548,6.084756,7.696595,5.142348,6.827456,1.712828,7.754873,0.935173,3.964734,2.611473,1.584153,3.988840,1.744516,6.550928,2.643252,0.965739,2.185695,2.937167,6.472418,2.540381,6.956895,1.622808,6.286467,4.559613,1.756803,5.336060,1.943863,1.915861,4.206690,3.318726,2.601968,2.123742,3.074110,1.302756,5.036937,4.620508,4.956699,3.131971,0.914762,5.881156,3.137975,3.817016,2.320315,3.661591,4.186866,2.573411,5.942544,0.865836,4.104429,4.066964"
119,"3.822176,7.430333,3.404593,4.103878,0.000000,7.256041,3.023679,5.368579,7.052408,2.547350,9.804577,0.000000,3.589165,2.232864,10.189837,9.249930,3.999664,2.703148,4.244691,7.734615,4.399644,8.151606,2.469238,4.208734,5.177702,1.798438,0.972529,2.187430,0.450399,6.118824,0.000000,2.155007,0.000000,2.434174,0.000000,0.872702,3.315974,1.362537,4.373116,0.000000,4.115662,2.546927,3.576653,7.047467,3.204158,4.694364,2.479372,1.851968,3.773215,2.514364,0.407775,0.667476,3.647934,2.589053,5.644204,6.485002,4.620774,7.867877,1.673952,5.739928,0.929014,5.204227,2.564788,0.000000,1.543842,2.607608,1.767803,1.896767,3.358166,2.891132,1.199844,4.714772,0.920138,0.000000,0.588544,0.000000,0.273019,2.555167,3.206791,0.822054,2.503490,2.120481,5.527468,2.457986,3.466591,1.995906,3.692708,4.346539,0.410334,3.614228,1.158941"
8,"3.520152,4.968720,2.986689,5.929296,1.872895,5.729311,2.071280,6.706311,6.293962,0.877166,4.630466,2.351475,2.718204,5.449710,2.782159,8.100140,0.866759,4.485582,3.468903,6.608148,4.071552,4.517148,5.503633,1.379549,5.866100,2.259191,4.027458,2.136362,3.488941,7.515929,0.000000,2.691381,3.490113,4.995587,1.976962,7.136207,5.101155,2.513035,4.955721,2.161670,4.316623,5.354672,3.343073,6.194470,0.000000,4.222129,0.408096,3.613088,1.529749,3.421665,3.120054,2.772439,3.620846,1.614122,1.893371,5.699837,3.672341,6.835032,2.714433,7.292266,3.168624,4.864149,5.099303,8.312551,4.606020,3.387458,3.579485,3.922746,4.311267,3.895545,2.771584,3.970768,0.947663,5.921510,5.118755,6.437488,1.514470,0.922515,0.000000,0.000000,0.000000,0.000000,0.000000,1.348339,0.000000,0.774321,0.936916,0.983338,0.399424,0.000000,0.745828"
155,"3.145092,3.242861,0.000000,3.692954,0.000000,1.455237,1.271070,0.933779,3.400547,0.741942,1.163065,1.371248,0.000000,0.807690,1.386002,2.859510,1.229597,1.693533,2.160719,1.103094,0.756195,3.439108,2.670255,0.740342,1.314090,1.408226,1.748940,0.901414,0.991640,4.138187,0.000000,2.193215,0.904910,0.938000,1.303474,0.939635,0.900265,1.359292,0.841472,0.885448,0.768600,0.923059,1.347324,0.816259,1.547468,1.324458,0.404496,1.539464,0.852382,2.624968,1.525315,1.355979,3.188443,0.888431,3.233764,0.869707,0.000000,3.136895,0.491745,0.963368,0.000000,3.818146,2.658838,1.464420,2.394888,2.024977,2.599172,0.887735,1.342698,2.033105,1.619413,3.078793,0.951734,1.836380,0.887401,0.971734,1.378247,2.210523,2.320890,1.543277,1.803621,0.000000,0.877466,2.187344,1.172919,2.940719,1.776428,3.410229,2.841578,3.476782,1.685379"
128,"2.987988,6.172793,0.899614,5.783963,3.073031,3.169421,2.125230,4.949965,2.307491,0.748060,3.611125,4.697570,3.131982,3.712516,1.730635,7.602081,3.614528,4.167096,1.625254,3.323749,2.826448,4.469640,4.714283,0.933848,7.328986,1.445995,2.630770,2.350631,1.586313,4.399319,0.000000,3.958100,1.627604,7.303833,2.431206,3.793449,4.958915,1.450258,3.319482,0.000000,3.115128,1.647821,5.792972,2.029830,1.732831,6.418595,1.712058,7.018841,2.690711,4.969016,5.740468,3.671841,5.611255,2.926034,2.351985,3.795038,2.370683,2.313884,0.000000,4.355561,2.337994,3.014111,6.790857,3.244411,3.314356,0.896220,2.532456,2.374683,5.671474,5.990365,5.330979,4.200637,2.598146,5.083683,3.309575,4.272899,2.462976,3.245873,4.482684,4.420143,5.057321,0.830280,1.744289,2.527029,2.866791,7.354397,5.723144,5.370047,3.936703,5.415500,5.111125"
86,"2.713147,4.743486,3.417679,4.454183,2.392940,2.380194,1.580570,1.786335,3.438435,1.504624,4.140171,0.765292,0.000000,2.698161,3.847607,2.838155,2.717196,1.683053,0.863065,6.350834,3.832767,3.226766,3.610869,0.984143,3.536620,0.652103,2.755674,2.421969,2.155027,3.637129,0.000000,1.450445,0.821795,3.587831,1.497074,3.277840,4.074817,0.940543,4.442286,1.681344,1.471685,2.304346,0.871009,3.341484,0.927325,1.983506,0.000000,4.069968,0.547336,4.715827,0.865918,0.864126,8.528447,1.596153,2.559186,1.674991,0.458437,1.631611,0.492274,3.592984,0.838372,3.811154,3.120976,0.758597,1.437576,1.496532,4.642338,0.000000,4.983141,4.980687,2.247662,3.283710,0.000000,4.002247,0.000000,2.933100,2.151212,2.485350,2.247382,0.817264,3.674701,0.862434,2.293415,2.151551,0.000000,2.584976,2.500716,3.936203,0.591192,3.035780,0.773774"
35,"3.201656,8.430547,0.967341,2.137984,0.867309,1.718677,0.397652,3.443193,1.541775,0.000000,6.111153,0.727750,2.566581,0.868128,1.522774,1.222668,2.181962,2.876350,0.887002,1.977608,3.216500,3.581223,0.704656,0.000000,0.889460,0.648760,2.363479,0.000000,0.000000,1.458535,0.000000,1.121635,0.000000,2.544868,0.000000,7.056670,5.719766,2.397487,10.586479,0.725630,2.891531,3.929273,0.653720,8.226366,2.582155,2.759127,1.693900,5.033677,3.222839,0.665603,3.827519,1.896069,4.139752,1.261224,2.676675,6.193104,6.872573,4.580058,0.964313,2.289385,1.299897,2.855754,0.861320,1.275412,6.222523,9.781015,4.328950,0.865423,3.114392,11.608166,1.897827,6.624718,7.114021,4.471985,0.000000,7.765681,0.000000,2.622546,5.318705,0.855290,6.489377,1.719198,7.663568,1.392373,3.224746,7.932451,2.641029,3.739047,2.587449,5.961593,4.349214"
151,"1.709774,2.923975,1.598171,4.561371,0.873205,1.470652,1.237227,0.779189,2.984424,4.073735,4.614310,1.129019,3.548098,0.000000,0.731035,0.735095,0.000000,0.000000,0.000000,0.000000,0.000000,1.700074,0.000000,0.000000,0.000000,0.398743,0.000000,0.000000,0.000000,1.804089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.489800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.647585,0.000000,0.000000,0.000000,0.000000,3.448194,0.000000,0.983727,0.000000,0.000000,0.689077,0.000000,0.000000,0.000000,0.837708,0.000000,0.691082,0.000000,0.000000,0.000000,0.399424,0.652029,0.000000"
102,"2.910443,4.074901,1.878929,4.552341,2.580462,3.148974,1.264730,1.481041,7.782634,1.564842,3.180009,2.354125,2.881336,2.294980,5.313146,4.957124,0.864666,2.282268,1.556675,2.633591,0.832156,1.629845,1.256791,1.669026,1.769010,0.796540,2.246315,1.741312,3.969018,4.736928,0.000000,3.841252,1.891249,4.730291,3.779652,3.564348,3.958524,2.146569,1.803032,0.000000,2.192979,3.015228,0.867924,1.532548,1.704872,2.535951,1.683550,4.192915,2.250231,4.135014,0.000000,1.987151,4.635954,1.243699,2.290151,3.276736,4.288106,3.849329,0.872233,2.858777,1.953695,0.898449,0.891065,2.139383,2.232798,1.717037,5.549654,2.342484,3.315431,1.545197,3.347699,0.487787,0.528476,7.587589,0.000000,0.000000,2.384866,2.512781,2.688311,0.892958,2.162763,0.845162,3.271886,1.783953,3.297509,7.084076,2.741351,4.316883,1.442267,2.155562,0.669816"
67,"1.375053,2.286822,1.307036,4.976063,0.852934,1.387525,0.804892,5.703257,10.448541,2.005290,2.689256,3.913001,3.042840,4.605623,8.334810,3.111050,0.000000,0.842886,1.229462,0.937258,0.852897,6.341911,3.514324,0.000000,0.672504,1.797040,0.000000,0.000000,0.832214,3.179051,0.000000,0.607016,0.494622,1.008497,0.000000,0.492383,1.199029,0.494321,0.832316,0.000000,3.483903,0.440804,1.638157,1.656722,0.949603,1.901934,0.000000,3.147967,0.810911,1.694304,1.612689,0.000000,0.000000,0.000000,0.893194,1.657809,1.981069,2.200244,0.899863,1.144713,0.000000,1.625308,1.347244,1.603390,0.000000,0.797132,1.316950,0.000000,2.282416,1.119980,0.000000,1.830014,0.000000,6.140158,0.000000,1.687369,0.000000,0.000000,1.800304,0.000000,1.123553,0.707559,1.244325,0.000000,0.000000,1.958584,0.000000,0.739118,0.649428,4.850700,0.704150"
13,"4.664693,9.074406,2.261708,4.853443,1.736355,6.225068,3.637133,3.121212,8.040463,5.321235,4.388316,2.657403,4.282158,6.078833,2.628090,8.101274,0.880006,5.781831,1.750903,7.871521,2.552410,6.578432,4.278030,0.000000,4.827915,2.396733,0.882974,1.873396,2.536880,8.464587,0.000000,4.550676,3.113839,6.981829,5.667465,2.619693,7.447531,5.100749,5.257418,0.873120,4.543314,5.403323,3.389890,5.212801,4.845052,3.687403,1.197182,5.599843,3.403501,3.558170,3.514640,3.114129,6.362473,1.292528,5.926886,6.755255,4.644440,6.774152,0.947586,4.637228,5.344745,2.371816,3.107937,5.905567,8.244308,4.052048,6.628402,3.717979,8.954633,6.114310,3.913865,7.707972,5.704032,6.412385,0.856061,9.717337,2.381719,7.047828,7.489739,1.847320,6.573331,2.403738,5.002851,1.841234,0.923119,2.503349,1.706471,0.933812,1.499712,9.720578,5.502052"
41,"2.828832,3.828601,0.000000,0.693220,0.737553,3.417567,3.016236,0.000000,3.162086,1.756985,2.604838,2.275146,3.039717,3.472678,0.000000,3.341372,0.000000,3.256040,0.780399,3.603686,2.485705,1.609294,2.644019,0.843723,3.190423,2.239636,0.000000,2.526772,0.561523,2.600679,0.000000,3.798127,2.369444,1.675719,4.071681,0.480721,4.058157,0.857310,1.569360,2.366999,0.984580,3.019484,1.825860,2.748389,0.615531,0.000000,2.332863,0.749051,2.934020,0.815546,2.180050,0.717340,0.977853,2.765400,0.851992,3.305370,0.905743,3.636558,0.000000,0.000000,4.984255,0.773880,0.000000,2.469082,4.902371,0.835259,0.821993,2.311019,1.693796,3.189340,1.628542,4.821733,1.412307,0.395763,0.796599,1.548654,4.401090,2.133752,1.591487,0.000000,0.813763,0.000000,2.571858,3.662479,0.492767,5.139869,1.727182,1.576056,3.233504,0.681819,1.510436"
18,"0.445769,1.384842,4.033519,3.238311,0.884723,3.195341,4.501493,3.243260,6.138795,3.417108,4.759199,2.260837,2.332601,4.046139,2.655244,5.137048,1.866049,3.154763,1.753038,2.680735,2.552801,3.368454,3.791302,2.693075,3.389891,2.362149,3.140704,3.728121,3.361364,3.632045,0.000000,2.505688,2.426984,4.411116,3.537548,2.280650,4.225698,0.000000,0.000000,1.461669,0.000000,1.412901,2.690451,2.842105,0.000000,0.000000,1.471976,2.590170,2.577584,2.759450,2.562030,1.741855,2.379939,2.995931,5.221878,4.164332,3.709965,4.684311,2.727523,3.245759,3.340993,4.873877,3.501427,2.788625,3.684030,3.610826,2.869235,3.394409,5.779521,3.512287,4.603898,1.785214,0.000000,0.000000,0.720954,4.019793,3.474581,2.771016,2.875757,0.000000,4.150413,2.588268,4.517237,3.051135,1.851302,4.444308,3.197925,4.649163,3.020672,1.903729,1.788213"
118,"4.107628,9.205428,5.731161,5.878060,6.391466,6.345188,2.488997,7.433763,4.676137,1.698847,6.965442,2.952095,5.486409,3.994273,4.173233,7.365405,5.343148,5.477930,2.437474,6.632554,2.168675,4.758246,5.845256,2.648258,4.636825,1.520281,4.396240,2.668247,4.325054,7.178870,0.000000,6.446063,3.162676,6.887105,2.744853,4.996698,5.380963,2.653842,8.435915,2.404778,2.635131,7.141774,5.419057,9.312522,2.696393,8.358479,5.043179,8.836265,7.167460,4.331922,0.858532,4.652978,6.066454,2.558232,6.204747,5.726426,4.688709,5.093731,2.910716,5.356964,3.370365,5.416067,5.262058,8.879079,6.232530,1.672328,4.786019,0.885396,7.447281,4.815253,6.224061,2.794428,0.855713,0.855077,0.000000,0.447140,0.000000,5.754280,6.847126,3.707567,3.948705,4.058473,7.877769,6.246212,5.108428,7.971238,4.467930,9.450461,0.650011,4.242083,5.755384"
104,"3.860096,1.123060,0.000000,0.443201,0.000000,0.000000,0.397652,0.000000,0.568178,0.000000,1.703386,0.595909,0.742459,0.642915,0.000000,3.022047,0.000000,0.000000,0.000000,0.000000,0.585743,0.000000,0.000000,0.000000,0.000000,0.398743,0.606746,0.000000,0.000000,1.823222,0.000000,0.587203,0.000000,0.441495,0.447483,0.000000,0.000000,0.000000,0.441774,0.609879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.101221,0.000000,0.696273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.263203,0.000000,0.262398,0.000000,0.000000,1.282264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.221602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.452157,0.000000"
148,"2.091408,9.621209,1.671052,7.876831,5.057164,4.521058,10.418696,6.334332,6.119654,1.698649,4.390320,1.503753,11.176028,3.224151,5.500245,3.381084,1.510513,7.362584,0.876568,8.053566,3.849544,1.799515,2.103043,0.664593,2.592125,1.303297,1.859285,3.196848,5.032633,5.635577,0.000000,4.744230,1.302252,6.667482,3.246574,2.738495,3.957886,2.099315,2.212628,0.000000,3.097178,4.954978,2.472918,3.690695,0.868572,1.952109,1.291759,4.502519,1.590506,7.161096,0.399261,1.852852,8.675689,0.398372,5.620823,3.401813,3.151481,4.061051,1.764112,3.118141,1.411378,0.668055,1.774884,5.727580,2.310112,0.487975,3.502648,1.472117,0.871808,2.185418,4.811819,9.196023,1.145099,3.198633,1.021014,3.018890,0.567392,3.060302,4.115437,0.685740,5.689698,1.430999,3.016814,2.280228,3.140270,5.859867,0.834120,9.094106,0.399460,2.574095,2.726051"
85,"1.630287,5.369326,0.000000,4.217025,2.069740,2.498183,6.004662,2.696728,4.834678,1.128922,5.057518,0.000000,7.780028,3.753777,5.440084,6.470197,2.475532,5.801979,1.845819,3.668217,2.411912,3.989053,3.986351,2.440423,2.957437,1.048291,2.294635,3.426311,3.252691,4.575430,0.000000,3.232686,1.265730,3.265726,2.317093,4.072502,2.731808,0.485214,3.703635,1.943619,0.000000,3.729370,3.256117,5.718829,0.862049,7.677100,2.780012,6.722803,5.045735,4.830648,2.198974,1.748367,6.165103,2.114711,4.182519,7.051278,4.697466,7.286960,0.902765,2.788771,1.552387,2.407248,1.371749,4.909712,2.627269,2.552789,6.049510,2.014084,2.800747,5.478851,4.486384,8.180176,2.698534,8.048167,4.141510,2.884586,4.595488,2.386120,6.591937,2.046980,3.283705,0.000000,4.570035,3.531821,3.554186,5.390190,3.773502,6.963671,2.803614,5.303021,2.386120"
103,"4.675793,3.669899,2.918265,7.187362,3.902600,4.515174,1.190009,5.715439,4.934299,0.000000,5.617221,0.662328,4.477833,2.253466,9.774808,8.846815,3.951781,7.519433,0.657971,8.132489,4.061839,0.735175,4.882164,3.930089,8.869861,2.460232,5.580180,3.052636,3.872029,11.274040,0.000000,9.788312,3.286561,1.330944,6.078533,7.191358,6.597052,1.691750,2.237784,1.297981,4.782978,3.971570,5.431607,7.192564,2.625600,7.388037,3.291029,6.141814,3.670820,4.013676,4.173523,1.850753,4.097659,3.491048,6.626599,6.203600,6.315523,8.433171,2.314803,11.541267,1.755057,8.265839,7.023639,5.846707,9.662511,6.775043,7.084554,0.883473,9.184346,2.535543,0.921015,1.540992,0.894738,2.277064,0.850298,7.148294,4.482397,3.445513,2.709824,5.249673,8.373794,2.021139,3.130195,4.727782,4.616067,5.407242,6.094339,11.745561,14.844818,9.396449,5.179500"
82,"0.446494,1.561466,0.485982,4.800084,1.744711,3.445525,0.397652,4.919389,6.144377,9.994596,6.199874,1.769352,4.038715,2.522364,3.540460,2.569241,0.000000,3.198593,1.049081,1.551271,0.000000,6.426438,6.189097,0.794007,0.808077,0.997276,5.523648,0.875191,0.000000,2.714613,0.000000,1.989910,1.634940,3.410977,1.631434,0.000000,0.890659,0.488926,1.361486,0.000000,1.946126,0.000000,1.339166,3.509503,3.453907,2.650193,0.769503,0.000000,1.619392,0.621801,0.000000,1.332058,3.757724,1.659767,1.627278,0.748683,0.820696,1.427433,0.000000,0.845577,1.903260,2.292051,0.858272,0.710004,0.887444,0.000000,0.901943,0.000000,0.394626,0.000000,1.355558,1.574775,0.772005,0.569112,0.000000,0.000000,0.000000,0.000000,2.647036,2.433367,2.600267,0.000000,4.417681,1.442178,2.666719,0.000000,0.000000,0.000000,1.264354,0.993192,0.405364"
160,"0.714900,5.689888,2.781988,6.963664,4.258576,4.701392,4.167429,4.439592,5.090621,0.873213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
56,"3.500587,2.468184,0.898230,3.150321,0.404763,0.865610,1.816434,0.886436,5.813766,6.759817,5.921588,1.625383,4.198935,0.000000,3.363226,5.414848,0.797197,0.694334,1.621401,0.938558,1.386457,5.800136,4.564073,0.000000,1.341076,3.675858,2.095749,0.872339,0.857274,6.537116,0.000000,4.214461,0.682278,0.407514,0.943682,2.423447,1.399458,1.408744,0.741098,0.000000,0.689063,0.961390,1.952726,0.699036,0.856999,2.529749,1.359648,0.000000,0.401406,0.000000,0.673287,0.600569,1.692658,0.899953,1.738876,1.737464,0.773395,1.334683,0.480718,0.823640,0.400122,0.000000,0.000000,0.000000,0.000000,0.863091,0.404129,1.523334,0.448221,0.623669,0.694206,0.631104,0.000000,2.225368,0.392753,0.629901,1.243796,0.418456,2.740291,0.954830,2.300589,0.397613,2.435777,0.000000,0.863923,1.832239,1.448362,1.843186,1.263520,2.112722,0.000000"
98,"0.448380,1.892428,1.745785,3.417479,0.844267,4.017711,1.934623,7.909167,14.845753,7.817040,9.982533,1.567124,9.239058,2.503545,8.881081,9.462808,0.940426,3.347342,1.786368,9.450289,7.077065,17.924387,12.226349,0.928182,7.740117,8.415120,9.482944,2.666694,0.905579,7.857072,0.000000,0.924041,0.000000,3.593767,0.838843,0.000000,1.658374,1.878428,1.258969,0.426532,1.107131,0.743109,2.982814,2.661572,1.344368,2.909640,5.552580,1.701307,8.560542,1.662624,0.000000,5.822125,9.159941,6.170919,9.668254,6.163835,5.275089,4.262661,2.653945,0.844195,1.989665,1.732552,0.444214,1.364867,0.000000,0.678182,0.000000,0.000000,0.000000,1.212770,1.166143,1.679033,0.000000,1.345792,0.000000,0.000000,0.000000,0.380668,0.000000,0.537920,3.658516,1.635621,3.663140,0.873019,0.789483,1.595090,0.000000,0.485487,0.400534,2.086961,0.000000"
74,"1.439143,1.889062,0.673540,0.693719,0.000000,1.841624,0.397652,0.000000,2.115082,1.831900,0.875032,0.000000,1.945233,0.845426,0.690811,2.490492,0.000000,0.000000,0.821582,1.740523,0.000000,0.815105,0.000000,0.000000,0.686723,0.649729,0.886909,0.894928,0.561523,3.256876,0.000000,0.747108,0.000000,1.873833,0.877088,0.737140,2.840350,1.815817,2.844946,0.000000,0.918067,1.691327,0.000000,0.831701,0.707661,0.000000,0.000000,0.716711,0.548714,0.000000,2.021933,0.728857,1.725872,0.000000,2.502594,2.420195,0.000000,1.743499,0.000000,0.000000,0.691825,0.000000,0.401358,1.393111,1.800639,0.939449,3.448706,0.865423,1.800779,0.896808,0.668887,2.396683,1.885700,2.472283,0.000000,2.596801,0.000000,0.803257,0.878372,0.855290,2.475984,0.898830,0.979427,0.941993,0.978883,0.981675,0.481669,1.845313,1.551223,1.631552,1.611626"
138,"0.450045,0.494131,0.850373,1.420105,0.000000,0.000000,0.397652,0.000000,1.334594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
